Client_ID;Debt_capacity;Income;SMS_usage;Debt_1M;Min_callcenter;client_time;MB_usage;OTT_usage;Debt;APP_usage;VAS_usage;Min_In_3M;Avg_susp_time;Avg_days;Min_Out_3M;Churn
3920;49.73146211;50.16510261;49.57485132;49.38596224;46.88085967;47.57168991;51.00280127;50.58444054;50.35103177;52.32785507;50.19908718;48.92735708;51.22068483;50.3443675;52.48962274;2
3921;48.98549469;49.45382245;50.14015319;50.94487814;48.33437077;48.26171047;51.39095832;50.63808828;50.33848932;52.19662129;49.69927042;49.1408277;48.78684209;49.95227927;51.98644341;2
3922;48.57564677;48.55600022;49.48951431;50.746063;51.48364987;54.62383194;50.75257791;51.24534533;50.21502297;50.28338663;50.84647317;46.10822405;51.57278584;48.21938981;47.17342718;1
3923;49.43629534;48.16425863;50.1992487;50.95625673;52.82394143;54.36759689;50.84996331;52.50144148;49.78947217;49.71531481;50.55938474;46.21275627;50.32013351;48.49108946;46.94083986;1
3924;48.37546894;48.43791153;49.15469724;50.1948897;50.03572835;49.52077994;51.1597049;51.81080042;50.85487158;51.77648689;50.73804408;48.63285177;49.04951795;51.28839487;50.87453087;2
3925;48.81947984;51.34990773;49.93369112;51.66970119;48.86817795;48.14530431;48.1747382;48.38639493;49.82853973;50.53812025;50.14869086;51.66478119;48.36602029;49.15058897;52.01780923;0
3926;48.47555726;50.7913998;50.28960042;48.34032088;49.27552274;52.45661939;50.90790163;47.01727096;50.2904434;52.72571024;49.0050335;47.2740075;50.10445152;49.63812038;50.87581877;0
3927;49.5703961;49.43327659;52.24919145;50.24984128;49.78864046;48.00810526;51.49426911;51.54091198;50.73441399;50.92666823;50.63341541;49.74823477;50.37883005;48.73549053;51.38770792;2
3928;50.5163993;51.0138825;48.25868854;49.32555171;45.05226637;48.78869718;48.96695188;47.91107077;50.81754796;50.92584497;51.15817349;50.77265395;50.70001447;49.91937761;50.98600689;2
3929;49.28683999;50.06723329;49.19116155;49.41734316;47.39352782;48.65287731;51.92482264;51.32508354;51.29504503;51.56304219;51.28436418;47.85431244;50.46837653;49.39390054;51.20980267;2
3930;51.78249922;50.304887;49.77457149;48.87440734;51.40924397;52.29534487;51.45005067;48.59921685;48.38126448;50.66761489;51.87401877;48.22335664;51.52525199;49.87300562;49.5070188;0
3931;49.42109265;50.48193071;50.12485332;49.62949172;48.1625959;50.16307079;50.03995021;46.90382806;49.29375019;51.17904787;49.93339315;50.88040803;50.22082234;50.03071816;50.77202299;0
3932;51.11580485;50.55703832;50.58845415;48.99412521;48.30602196;52.54556749;51.6832965;50.95981634;48.97096053;50.35919235;49.58314162;45.50630101;50.0646559;52.83723855;48.43100775;1
3933;51.42109068;51.65885478;49.79087324;50.52752313;48.47382094;49.78038499;46.12777466;46.93246895;48.74248497;53.31076892;49.69708664;49.64837588;50.37799702;49.11154305;53.51852314;1
3934;50.43715544;47.57269449;50.00095656;51.35088774;49.2414215;51.02156149;47.19566211;47.65270398;50.78683337;55.23151763;50.88488825;50.08742731;49.82606478;48.53034386;52.8120088;2
3935;50.08242949;46.25523913;50.98031257;49.55366518;52.63174118;56.96049612;49.22539652;48.41794562;49.69589124;51.28513418;50.26243984;48.47799494;48.19762155;49.07596406;46.29866506;1
3936;48.67539482;48.47248635;50.89591741;49.32732653;49.24763049;52.1410258;47.4726154;50.73225184;48.41705643;52.85228093;48.74477757;47.41782764;48.54611792;48.32048559;50.46457848;1
3937;50.80525458;48.77488513;48.85557857;48.93378592;52.19409887;50.3368331;47.96569376;52.04622128;49.05535851;49.58511212;51.3042118;50.31423389;51.31456293;50.428032;49.58922888;1
3938;51.53773159;49.75464154;49.66062044;48.56424964;51.2161922;50.79641328;52.92989181;47.06335355;48.72279093;53.01011594;50.96013603;49.07906526;50.93003313;51.51594845;51.8735281;0
3939;49.87788708;48.89077896;50.77170022;51.71073954;49.06393063;50.3377693;51.88729042;51.44790146;49.44095025;50.47439393;51.25117649;48.4704312;50.29647951;50.41651977;49.308414;2
3940;48.5710181;49.68724615;51.44749399;51.10848674;52.82709671;53.47701731;47.66070259;49.88724987;50.15184931;49.79593949;49.5881219;48.64504388;50.82393753;50.48343783;48.533408;1
3941;50.08598707;50.11904089;51.10574332;48.87493719;46.92453972;47.7058675;50.42110735;50.08712963;49.43132746;51.60847836;51.55232695;49.99797131;50.90259219;49.58886911;51.93610111;2
3942;49.515427;51.74391482;48.8085154;48.38895894;47.06857576;49.75377361;49.39796937;47.18911002;50.39183838;51.73902763;51.49481513;49.42976073;50.61805433;49.19204819;51.72202788;1
3943;50.98802247;50.09385107;51.53846506;51.1418135;50.32872864;50.73858371;47.42038749;50.61182521;49.46812642;50.14724887;50.69914935;49.44203734;49.50143893;49.49797783;50.01490234;1
3944;50.23577848;46.32844594;51.19182734;48.54592243;52.02142238;51.66078917;50.97197794;49.93972085;50.19792985;54.72057973;49.95872938;48.43743091;49.65401893;50.41337232;51.66181636;2
3945;50.95715525;48.43765012;49.84519503;50.41775019;54.82211037;51.69487523;47.17340683;51.2886638;49.0024026;49.11919762;50.76321753;51.0608404;49.70122281;48.51028159;48.97903349;1
3946;49.46361069;51.92953556;48.62592699;51.27605146;49.6127832;48.59664306;47.39296238;48.0857269;50.03643902;49.37678547;49.78395866;52.21265597;50.94942988;49.75163685;51.31896027;1
3947;50.63483605;48.20131863;52.12602313;50.23782238;47.34521868;50.86995261;49.15497203;46.8268177;49.7196328;55.11740231;48.80303314;49.59465952;50.79004408;49.49903983;52.49635478;2
3948;49.67938077;49.4994848;50.04145894;50.32457953;48.84917886;48.69321014;48.93829602;51.4675475;50.55715858;47.59999712;51.12765578;52.2981676;51.1938325;50.02967622;48.52528907;0
3949;51.31246374;49.19230901;49.87111021;52.52746679;51.15478021;49.51807841;49.72751135;49.30480904;49.70961069;51.13161875;50.13528895;51.12621008;50.22052151;51.62448829;51.16013434;2
3950;49.47502459;50.58872509;50.05821834;51.67039618;48.51222854;50.035496;49.37274745;49.61156412;50.31495124;50.40965272;48.75404327;49.4178459;50.83424785;50.69402883;50.28719283;1
3951;51.37928719;49.41288664;51.36194307;49.18448177;50.08827834;49.78701481;53.24784018;52.89593321;50.20942727;49.26145178;51.55365315;47.90203798;51.81988865;49.49470778;48.87711355;2
3952;50.4936819;51.09527712;51.59561517;50.73077561;51.0195549;49.61103802;48.78484085;48.71039539;48.80374059;48.57442426;49.19088383;51.99236398;49.72942725;51.12016596;49.92469511;0
3953;48.16504142;50.31500621;50.0781783;50.77878536;48.46816996;49.6947616;51.14706829;50.23137416;50.42098127;49.86880601;51.29075573;49.32796078;51.30857911;49.01943092;49.74777792;1
3954;50.63917381;51.00855933;50.58317959;49.77239492;50.50259949;53.40890777;51.03115674;50.1551937;49.82560087;48.19672532;49.61972621;47.17544585;49.93182251;50.09690646;46.98707361;0
3955;50.11614091;49.22834186;49.72497233;51.41728231;49.26611023;49.26893395;51.10737928;51.7070538;51.29740891;52.03385207;49.68131721;47.91849133;49.20176185;48.75312609;51.35739335;2
3956;49.79387399;54.17688554;49.1607055;50.5314303;49.37821966;49.53590618;48.95317053;47.06657667;50.64126353;48.29247827;50.41616296;50.54598931;51.82485912;51.52609697;50.59809695;0
3957;50.48892274;47.71669701;50.69766914;51.65407825;52.4574167;53.55039839;49.00718999;50.29609077;51.16876566;50.23629993;50.23299599;49.2782538;50.12143341;49.1041178;47.88461825;1
3958;51.61793045;49.70609182;49.61355418;49.06840134;48.8535464;49.23926323;50.99173791;50.29653623;49.91832813;49.44636361;48.75678789;50.64216363;50.01003026;51.52183351;49.55855901;1
3959;49.25678384;49.15748487;51.00421561;49.73350364;48.95842968;48.57597564;51.16944961;50.61156721;50.21273064;53.89555093;48.28617338;48.0290738;48.84391547;49.78766536;53.15598634;2
3960;50.1492071;50.88822382;50.06501362;49.58975471;46.82813022;48.61027422;50.22349778;48.62866549;50.08643635;49.72745219;49.88974373;51.22842183;50.43561826;50.28919089;50.3193317;2
3961;50.43053432;48.24433642;50.94590945;50.51103973;49.80418086;50.15408604;48.42208458;49.10103622;48.57712184;52.01986647;50.64105857;51.14353243;51.70965981;49.96008864;50.99968464;2
3962;50.76533547;48.72520092;49.32898136;50.86224276;50.77533807;50.05055808;52.35784325;50.86179619;51.99887416;52.21267518;49.05214835;48.1487195;49.40679196;50.9129147;51.08655825;2
3963;49.13783754;52.62348422;51.02650308;50.75969152;46.33359578;49.13841491;50.77939934;47.03144939;49.23371029;52.69326771;49.88408289;48.05099577;49.42029592;49.35601243;52.8487038;0
3964;48.60694284;50.50184694;51.93895647;51.17067838;49.40554526;49.52196234;49.16069063;52.10738785;49.56939585;49.77521214;50.68087426;48.48519141;51.07427342;50.18882564;50.13668547;1
3965;49.60180551;48.94055919;50.03991402;49.60517279;47.1834796;50.44302696;48.13670174;49.4127963;49.50562412;54.25263834;51.24339131;48.00946965;48.71528016;50.17206709;52.27764624;1
3966;51.2778691;47.04621613;48.26256804;50.99561701;52.34714005;50.80550683;48.58515024;49.28443933;49.70417195;52.95389355;49.08694201;51.13670656;50.83731833;50.5991523;51.40174158;2
3967;49.89343133;52.55692724;49.58176297;50.35697749;50.77086248;48.69784975;49.84017535;48.48035263;51.24605334;49.04357476;50.32851979;50.92276417;48.0042347;51.02164809;51.19739976;0
3968;49.74669737;47.50554564;50.84168697;53.01696629;47.67366514;51.12709759;48.58054651;47.75057799;50.26942796;55.50976829;50.95385015;49.14630348;50.9124253;50.10543887;52.47416832;2
3969;49.93268818;47.9851656;49.75648311;49.27936624;50.95485446;50.16924684;50.92926277;49.24649322;50.65575628;51.12561294;49.90752414;51.36406157;49.24801238;50.06902368;50.18221243;2
3970;49.79380262;47.99996958;50.18529535;49.10023396;50.22265428;50.62475355;50.41934556;48.7564179;49.56818986;54.36680954;50.5694235;48.95995945;52.57106438;48.93735463;52.34548389;2
3971;50.34165105;48.58099921;49.06683189;49.50558075;50.64394364;49.19038453;49.69706425;51.24117982;49.58686138;49.2098461;50.57492635;51.72291463;48.97151464;49.23939988;49.44620742;2
3972;50.03633889;50.33590571;49.32234359;50.1357983;49.04518604;49.68346949;49.17460606;51.41756887;50.80505839;50.01840083;50.9759899;48.846916;50.39968155;50.31699649;50.13193165;1
3973;51.94605684;48.35923677;51.43254328;50.6192366;46.18724456;50.60777046;47.54154845;47.41373469;49.37349104;54.94709422;49.69617796;49.60659974;50.35129136;50.23934905;52.4701433;2
3974;49.84258238;49.78327589;50.1549525;50.46534289;51.13467115;51.18173778;48.44940495;48.29443955;49.57931754;48.90044645;49.57807717;52.08150036;49.72795218;50.68653017;48.87026234;0
3975;49.79545658;51.70777852;48.46126645;50.39530614;49.78259507;49.92560697;49.31314187;47.55368433;49.16913038;54.01121642;49.20944002;47.68504996;50.01325195;48.33183896;53.90190209;0
3976;49.211339;48.74395976;50.1626974;49.665093;47.23778306;51.36122179;49.69975155;50.40426406;48.09734934;52.34627707;51.53437067;47.5719261;50.24068982;49.83077897;50.00616396;1
3977;50.24372409;49.9965386;51.10315462;50.23059748;50.03880533;50.31161451;48.80754657;51.64979373;50.23333414;49.90710294;49.30557918;48.75669781;48.85075281;51.07469693;49.78728214;1
3978;49.09886314;48.50899549;51.46880064;48.16177113;52.34920277;53.62793445;47.58794583;48.91057873;49.62665243;50.38866862;48.15912017;49.93580794;49.32884666;49.46144132;48.43866234;1
3979;50.27279531;50.07479737;50.25330408;51.83299627;48.56773153;48.83563785;52.37475875;51.78264282;48.62900656;51.00966178;48.80924948;47.75824821;49.09170998;50.37097687;50.85061165;2
3980;48.68147863;47.56172416;50.54621839;51.14497751;49.64279348;50.68687679;48.32325913;49.23688489;49.77170199;52.0953238;48.94974378;51.15208173;49.97404371;48.67090159;50.47197448;2
3981;49.64875878;48.81460026;48.85158318;50.76068391;52.00184891;51.2814465;47.00389159;48.74384518;49.18748667;50.33267893;52.45232256;51.95808942;49.18382177;48.9387626;49.86516989;0
3982;51.73693414;50.38895687;50.66502768;49.5820274;52.03712515;46.24198178;51.17366691;50.10896948;48.28712618;52.34589193;50.68118131;50.91689358;49.55958146;49.82941167;54.41870932;0
3983;50.61594035;50.84001323;49.61426313;48.768484;50.40553837;51.54567376;46.91880346;48.83511998;49.62733992;53.27939637;50.66695692;47.34970127;48.70947145;51.49916124;52.38731864;1
3984;49.53838965;50.27963751;50.6532835;51.84623574;47.73547788;50.89387578;45.79174749;47.34982387;48.93905516;56.15807867;49.96001367;47.44688671;50.40555812;51.5837836;54.42644377;1
3985;50.42017957;51.62608142;49.67119398;47.89593915;48.09462553;45.06991906;47.92474242;51.52446528;51.45755207;48.00546197;49.9971898;53.25588864;50.57117287;48.67088811;51.65342631;0
3986;49.63828969;51.22270037;48.38219531;49.66465998;48.8230478;49.62650517;49.49602683;49.03382586;49.24869616;50.76204631;48.41237022;49.41253097;49.14996867;49.71248004;51.10640269;0
3987;51.49325699;52.44938885;50.14118303;48.72211947;49.99070163;49.68661531;46.82869631;47.60047472;49.40505835;50.1833316;49.02517101;50.81873022;49.947153;50.76698208;51.65490594;1
3988;50.57414073;51.81385783;49.05026519;48.98997979;49.24161237;49.15308753;48.85531775;46.63651126;51.84585106;53.81633724;48.99603386;49.22867387;48.57647363;50.28175488;54.22350234;0
3989;51.13661374;50.58538283;50.95175615;52.16301739;48.24387712;47.98271755;50.66282899;51.09905373;50.6068964;46.71653326;49.52230401;52.30475349;51.60130821;49.52396211;48.37042657;2
3990;48.14925193;51.95358341;49.32589316;49.27205997;48.27063885;50.96664718;49.95518536;47.37123576;48.80265908;52.31395708;50.30645178;47.61868834;50.80369021;49.19358125;51.71551756;0
3991;50.21559244;50.30969008;50.50855895;49.74816809;53.65485564;48.14760393;51.28900224;50.75648603;50.76114346;50.12652717;50.15704929;50.69527943;49.96766079;48.56754957;51.86058498;0
3992;50.01104953;48.97898174;50.11810939;51.00915611;48.53000627;49.48735427;50.24478499;49.34068395;50.60610752;50.53898782;50.25833372;51.25247097;50.36247915;50.73808687;50.05374615;2
3993;50.5992212;50.7327929;47.65476163;49.1839937;47.49922368;48.58048193;48.88672488;49.2136703;50.15831893;50.01278283;48.89791477;51.16294696;50.44509553;49.88742509;50.74185974;0
3994;51.3858844;51.52127332;49.69897749;50.49694203;49.34236252;49.24566088;48.92756848;48.92073994;50.14396064;44.96710649;51.44638721;54.1973469;49.38631566;50.13621741;47.14587546;0
3995;50.11329771;48.01017097;48.99193784;50.34676586;49.74508197;51.73200849;47.81490999;49.56013258;49.6732367;51.28438423;49.91198815;50.35014455;48.76732035;49.83419198;49.45828704;1
3996;50.3798375;48.56053424;49.70938976;49.5789621;49.54213126;49.77563858;50.29164702;50.81546907;48.70460566;51.8751654;48.14352437;49.25357869;49.96351809;51.04620516;50.88710995;2
3997;49.55892024;50.12369724;50.84264272;51.58088169;51.52571017;50.75308136;50.43596116;48.84493522;50.55544656;51.90296075;53.16151344;48.86655199;50.12372711;48.71194253;51.40124343;0
3998;50.20549976;49.45174948;50.1169413;48.8680347;49.44607325;48.28512997;51.19996562;51.68310223;50.59504354;50.24775979;48.56754433;49.92703703;49.72647706;48.47224209;50.66335867;2
3999;50.25984031;54.78600827;50.81335757;49.51870414;52.21907518;44.83807001;48.38114928;47.76768248;49.23375157;48.17327955;48.96656922;54.04693003;50.83148432;48.40969911;54.05489372;0
4000;49.57323802;49.49295416;51.01324936;48.84618169;49.05732063;49.97057779;48.16847544;51.56966125;51.23844228;50.76648322;49.12127895;48.97370092;49.30432597;49.67975179;50.3333434;1
4001;50.45646142;48.60548133;50.11237689;49.76767882;50.40199731;50.51296911;47.38172496;50.54030599;51.89926033;50.67288693;50.62559895;50.68967372;50.63019749;48.76215931;50.03614773;0
4002;49.98879844;50.27048408;51.1634471;48.71177572;49.88001306;46.26150206;51.04537911;52.85870023;51.02775874;48.59000747;49.93514252;51.26395076;51.49802903;50.62492385;50.89946149;2
4003;49.10039789;50.60379022;50.90315961;47.6517998;50.94122688;51.22360404;51.1902488;48.50326352;50.93714998;52.32555996;48.67536697;47.69246105;49.78098897;49.83743757;51.44861647;0
4004;50.01871274;50.59115285;49.0975797;50.82862801;48.44903768;50.08330036;50.06028487;49.80719964;51.55236008;49.91846876;49.04198823;49.37497753;49.95290966;50.13460876;49.78915928;1
4005;52.66994045;48.5557038;49.14193707;49.47335955;48.06461542;49.91634718;48.73783196;48.97679944;49.70363107;52.32792328;50.19318967;50.59596633;50.74726138;49.70574636;51.10589764;2
4006;50.36817994;51.81986161;51.39699106;50.20295836;48.7371236;47.91663102;48.99122427;48.95670477;50.15227636;48.73995581;49.56320012;52.05475882;50.06909613;51.16784909;50.79621649;2
4007;49.55570654;50.70756332;49.90036782;51.26911429;52.28506506;46.72461983;52.02492297;50.28795078;49.4783664;50.16726704;51.56453101;51.50437697;47.80182841;52.91577727;52.53169613;0
4008;50.76347313;48.49288696;50.12446599;49.3905948;52.69202868;52.24892874;45.63826901;49.9349429;50.02440852;50.52444882;48.85000673;50.76336026;50.24255999;48.75445937;49.55124644;1
4009;49.85689283;53.13793907;48.7945746;48.42724047;47.23369668;48.79463261;50.80011902;47.37033398;50.19313593;49.00993336;49.25371912;50.50055016;49.58162724;51.02373445;50.56336361;0
4010;49.40195719;47.97735194;49.71170765;48.58286017;49.51024784;50.78127082;47.99524616;47.54893796;49.93915789;54.68400458;48.41994727;50.23036427;52.0239031;50.44169698;52.65549222;2
4011;47.65568909;50.44838046;50.15335543;49.0323377;50.70823627;48.84303602;52.70742846;50.66507024;50.51395993;50.5414538;49.2991972;48.91563336;50.43385917;51.20833777;51.08445001;0
4012;48.28395983;51.8326729;48.48346729;48.97876666;48.49509952;49.35987618;48.27351672;47.58459103;49.16346724;50.97602133;48.99308918;50.45144673;51.72832946;51.00041927;51.78035965;1
4013;49.8189852;48.3009401;49.46619954;50.13399136;47.66197993;50.82552304;49.13426955;46.9235996;50.58898915;54.97825153;51.52898288;49.61453535;50.9332498;49.18249007;52.51272099;2
4014;49.68050789;51.00972014;50.26614258;52.00022564;49.03525883;48.90114118;49.75160605;54.03089003;50.6181463;49.59020347;49.69305355;46.83160037;50.11049023;48.88713573;50.29947954;1
4015;49.67415047;51.85976803;50.68343668;49.94559464;43.03113417;48.76240088;48.70598908;46.61993452;49.950347;52.18352145;50.69791845;49.94779232;51.03809327;51.12698745;51.9563494;2
4016;49.60350536;50.45232513;49.85228291;48.73955691;52.11761865;49.27601497;48.4968507;53.3909712;49.83955199;48.80597628;50.15350852;48.95823384;48.9608428;49.6390043;50.06925105;1
4017;49.18159598;48.94654287;48.04446681;49.23698843;50.92772815;52.04428306;49.68343778;51.09952975;49.36036079;50.08745071;49.86804071;48.45003839;50.10815477;51.23322021;48.66366722;1
4018;50.51248559;49.04577944;51.07288882;49.69515244;52.39658017;54.52648127;50.21468128;49.78961894;51.65971909;49.85061405;50.19547244;47.58696472;51.40315235;51.46051834;47.39267121;1
4019;51.24712467;51.61908646;48.9414356;48.79385277;49.11807181;52.08986479;49.76342316;48.63791948;48.98546002;50.82070785;50.45076408;47.20278885;51.43493822;49.00661613;49.91885515;0
4020;48.40895064;49.05248604;48.21834627;50.19226403;50.62646619;51.89032851;51.51565951;52.42944792;50.18876003;49.7401358;50.54389315;47.04824689;49.13659029;50.29386785;48.20531329;1
4021;51.24329972;50.39549112;49.12945911;50.88265262;51.895984;49.98001644;51.89502017;48.47924288;50.3150842;51.27513706;51.86313629;49.69369916;49.05978444;48.8186672;51.41204803;0
4022;51.37586975;48.1582971;48.90211789;50.19696719;49.95335435;50.79857963;51.17386759;52.1438785;50.29756812;49.92992546;51.1335334;48.90606437;51.09298199;48.62130714;48.57484892;2
4023;49.6582934;49.90560108;51.04908639;50.25861571;47.69981098;49.32176103;48.13192433;48.56896028;49.75057351;51.54546804;50.10726353;50.92225524;51.18878707;50.4661467;51.34464051;2
4024;48.80565546;51.7785339;49.48893562;49.33793238;48.41588625;48.52549487;50.01830106;48.14084272;50.85841637;49.36546108;50.59669805;51.45019829;50.40959756;49.96247351;50.78277288;1
4025;51.54879196;48.86651429;48.54929634;50.26215763;50.51765679;50.42876577;47.75941687;50.48823088;49.91042558;51.47533634;50.08840801;49.86257584;50.16238404;50.94263158;50.78477798;1
4026;51.31153508;46.86073364;50.61575544;47.6425162;52.95018662;52.41493442;48.32092659;50.55503384;49.19016478;50.46448853;49.49422984;50.90913703;52.97275728;48.86799721;48.5671997;1
4027;50.14718994;50.2443271;51.4525824;49.77928464;48.53801901;51.15206064;49.30485207;47.33332939;49.62962287;51.635163;49.24740109;49.80968307;51.61148548;50.931925;50.59165316;0
4028;49.10044365;50.95147747;48.17034405;49.53505271;49.86030223;48.80375179;49.22538219;49.02949047;50.73051335;50.59042745;47.99485903;50.72129425;50.3779352;50.39398486;51.59395244;0
4029;48.71206219;47.7919512;50.23242576;48.07299158;51.35012771;53.53156255;51.61059842;51.1517879;49.683594;50.16649843;52.69241194;47.64621441;49.53896092;50.19993707;47.3324848;1
4030;49.622538;47.66159201;50.39721106;50.32721035;50.6251296;51.87327943;47.16034487;50.0281713;49.22877425;51.82388041;50.1964044;50.05577499;50.53892849;48.65467261;49.88712102;0
4031;49.22994529;50.16172734;50.45910632;50.96644645;46.80580242;49.7547455;51.22773007;49.11033373;49.57370557;50.81417554;50.60386308;49.39562622;49.49637334;49.85062423;50.09684806;1
4032;50.68866044;50.61078882;48.00354542;49.88516152;50.14821666;51.03280103;49.82546423;50.79477426;49.35619379;49.45432193;49.96271888;48.36725182;50.62984256;52.26851313;49.20647411;1
4033;48.41989938;51.66994843;50.30179332;49.35203809;47.99245045;47.55899807;49.35812145;50.24509939;49.75536239;47.36867495;48.84784474;52.23605498;50.1075021;49.21950169;49.63617072;2
4034;50.66129562;52.38277218;48.39369169;50.87317503;48.10950273;47.70896378;49.37210511;48.03268957;51.76943449;49.25185193;48.28130002;51.91052744;50.82785061;49.23189035;51.39607534;0
4035;50.38162267;50.3613785;50.75743157;51.75079841;46.65381287;46.19713373;47.27339811;51.16229663;51.10586317;47.13619342;49.9222513;54.41523863;48.97111924;48.47443716;49.66471927;0
4036;47.08457029;50.88971743;48.91372981;48.78531469;49.29256245;47.25527176;49.44468198;54.04607702;48.9015949;49.18185732;51.12086296;48.76716702;50.11262827;48.79439181;50.98038416;1
4037;50.14251973;50.11898219;49.58812413;48.8615082;49.89044835;50.62882745;47.55050415;49.43813034;48.28008208;50.48780611;49.36305533;50.15119394;47.7448787;48.68669639;50.30958492;0
4038;50.61714149;51.08433049;49.87275062;50.8174031;46.90813519;48.51674466;48.88754701;48.35060686;49.44188687;50.38931094;47.17948402;51.25670539;50.00415422;49.05136639;51.12055096;2
4039;47.76683088;49.04038945;51.06518504;50.85979804;50.34120905;52.13667786;50.49678388;51.57726583;50.05213871;49.99625867;51.00636423;47.63194708;50.82565753;49.31407552;48.34566319;1
4040;50.76061281;45.84913524;48.98584853;48.33334894;48.56357049;51.70877028;52.38195981;48.44348451;49.90594842;55.05382499;48.72623455;48.96515181;49.47162193;50.02755988;50.94706259;2
4041;51.96445937;50.94602128;50.62330216;50.25860388;52.19610514;49.69117526;51.57227329;50.89915237;50.11458905;50.02733928;50.59670102;48.46102471;49.80941798;49.24090762;50.78304812;0
4042;49.22086856;48.76282488;51.92458348;49.92576131;50.14041367;50.84180074;48.27167175;50.67795709;50.36302137;50.65823274;50.62008727;49.86542676;50.35301713;50.70832028;49.73952865;1
4043;49.67566284;48.43450593;48.95337133;49.57044049;48.56322437;49.4501989;49.62734698;50.48717092;50.89791202;50.64494614;50.01013583;50.91507877;49.12339501;51.46943332;49.96868853;2
4044;52.0718704;49.79014028;50.92725125;49.66660345;49.94978014;50.72513499;47.99911342;49.81075306;51.1107841;51.29776673;49.62454382;49.31963255;49.54423074;50.22972118;50.70500199;1
4045;49.77484133;48.1094441;50.71468942;50.02208853;50.52265296;51.45066956;51.40156544;51.7566374;51.76602606;51.94819313;49.45779761;47.20455441;50.34789626;49.82460175;49.84574941;2
4046;50.07941926;49.81813939;50.06453625;51.61197192;50.56996266;48.26197126;47.268652;50.54685785;49.83560165;51.91574412;51.64413738;50.5964969;49.53290142;50.92968149;52.78223872;0
4047;50.31430476;49.00940717;50.02518027;48.6789141;49.83349562;50.7065956;50.07901654;51.47941464;48.81935784;50.03011346;49.79487767;48.9863069;50.12083144;50.21755718;49.13453601;1
4048;50.0817797;51.235542;50.62178735;50.725316;50.53866749;48.52348593;48.17409506;49.84709799;49.82814713;48.5304777;51.30403359;51.96725293;49.59166476;50.23003434;50.47578422;0
4049;48.10053876;52.69442721;50.01190234;50.51707054;51.5341546;50.51376929;48.78837763;49.48344803;50.97871849;48.78710595;50.53827187;49.00123559;50.39402855;49.43293229;50.20481157;1
4050;48.92704851;48.75014199;49.53338567;50.07450131;47.87370406;48.8821416;50.19694128;49.38312353;50.1595117;53.89905973;50.97516295;49.31235901;48.67755172;50.53096487;52.7765221;2
4051;50.08208527;50.48950015;50.62533658;49.68002289;50.96223561;48.99043546;49.7882956;49.67207694;49.46074734;51.48818664;49.87748939;49.75257523;51.27586323;49.94089409;52.14363277;0
4052;48.52666521;51.70310535;50.37182322;50.75303668;49.46819564;47.27013756;49.60191577;49.08969533;50.35047519;52.6551344;50.93452184;49.55223853;49.71358911;49.14046922;54.22257723;0
4053;50.91344358;48.56022157;51.30125868;50.7372279;52.25845893;50.00667786;51.82917779;51.57031258;51.4378853;51.1084851;52.60328265;48.93572177;49.80932794;48.6885145;50.5219755;2
4054;51.02212825;49.5987476;50.7260847;50.35887263;51.33204994;51.31745893;51.83087351;51.29410693;49.58996169;50.14906511;49.45284573;47.6938672;48.64073729;50.82896313;49.2225401;0
4055;50.45723342;51.52341702;49.73758681;49.99900384;47.71462861;46.21908728;52.29624848;52.07498849;50.28209732;49.89144357;49.43592401;49.15752764;50.46034709;49.90010287;51.849566;2
4056;50.46897521;49.14071266;49.99004517;50.62408296;52.53153414;51.38091835;48.21734794;50.34187266;49.07939337;49.69569951;51.68831198;50.42434695;50.45795197;48.26744013;49.33467247;1
4057;50.22278694;48.88645065;53.10669768;51.01517338;49.09625427;51.29867123;47.82813247;49.7108352;50.96051892;53.52815812;50.30381065;47.98407387;49.90223643;49.77411099;51.61050687;1
4058;48.9332087;51.03813899;49.80689582;48.21693164;48.75880911;50.91052054;49.66631677;46.34397148;50.71718753;54.13284181;48.31861049;48.15242295;48.36534532;49.14769919;53.00153148;0
4059;51.00732214;48.9353606;50.56495318;49.48701546;51.27277311;50.28020632;49.59706037;53.9140967;51.33656236;49.72515702;49.99119731;47.92330221;49.41261162;50.72305412;49.33393649;1
4060;50.52749191;50.18945946;49.77204153;48.56249524;49.95810537;52.66945283;52.19631809;49.79699825;50.25532135;49.81540037;49.63725525;47.22337463;50.55967708;48.64114536;48.15589733;0
4061;49.31867235;49.34528611;49.62249072;50.37810232;48.84476632;49.48517855;48.80777471;48.80534334;51.28113667;51.01779731;50.29047258;51.4653994;50.22692349;51.05432194;50.79448558;2
4062;48.49377495;46.2371121;49.51337584;49.52797143;50.03822321;51.76840392;49.86454145;47.64227237;51.13130034;55.47349769;50.86006431;49.84977601;51.77460828;49.70709029;51.97534515;2
4063;49.59621079;49.77171562;49.59312151;50.29907021;51.24779358;53.06587124;52.06427559;49.72901086;52.08165322;51.312752;49.61118066;46.40929414;49.52939468;50.14527209;49.20808944;0
4064;50.5470281;49.56028443;52.43900917;48.96911869;50.54513423;49.95424433;46.91876476;47.33413775;48.85557399;53.2621272;49.11210217;51.19339844;50.98700789;49.67900073;52.94491541;2
4065;49.92807951;48.81974674;50.45891819;49.21901346;47.33473327;49.91338803;50.10925592;48.24182998;48.78082016;51.94047289;46.97893756;50.77588149;49.07243064;51.94493536;50.65544998;2
